Eyes Closed Status,Eye Fit Ratio
Alert Eyes,179.07496667131502
Alert Eyes,inf
Alert Eyes,0.8639913204418437
Alert Eyes,0.7220014697474514
Alert Eyes,90.0700161156488
Alert Eyes,inf
Tired Eyes,0.5387234039682888
Tired Eyes,0.5473899489463129
Alert Eyes,0.8735837256179301
Alert Eyes,45.516061036865786
Alert Eyes,4.908849178895406
Alert Eyes,0.4211056560861072
Alert Eyes,0.9664063313572773
Tired Eyes,0.22360679774997896
Alert Eyes,inf
Alert Eyes,0.5033670641481418
Alert Eyes,1.6503088688432448
Alert Eyes,5.044000297733011
Alert Eyes,0
Alert Eyes,18.91714918298127
Alert Eyes,1.9226475092515787
Tired Eyes,15.683993197856994
Alert Eyes,27.049828364103725
Tired Eyes,73.3610350959629
Alert Eyes,53.957085992039445
Alert Eyes,0.8575566842093743
Alert Eyes,1.3173735912801163
Alert Eyes,0.8319553016992767
Alert Eyes,0.9278612653395064
Alert Eyes,0.818020566174016
Alert Eyes,0.8870964167257218
Tired Eyes,1.0984601986900624
Alert Eyes,0.5005064772556184
Alert Eyes,0.8536892808581718
Alert Eyes,0
Alert Eyes,0
Alert Eyes,4.915332661630958
Tired Eyes,17.278407549908806
Alert Eyes,29.146874622826825
Tired Eyes,11.36448832112893
Alert Eyes,9.519365231603947
Alert Eyes,0
Alert Eyes,1.0030001784267
Alert Eyes,0.9198229034580807
Alert Eyes,9.339085359057101
Tired Eyes,77.52227593437708
Tired Eyes,0
Alert Eyes,1.3453801600660753
Alert Eyes,0.8439672351132157
Alert Eyes,85.68779034260932
Alert Eyes,1.082454061989874
Alert Eyes,1.3283050879096505
Alert Eyes,inf
Alert Eyes,0.8262953456494513
Tired Eyes,0.23088609272467472
Alert Eyes,0.48798605674809625
Alert Eyes,0.9677698138440355
Alert Eyes,0.4137507740724612
Alert Eyes,0.890247683393584
Alert Eyes,0.9970616259348188
Alert Eyes,2.058937180790318
Alert Eyes,1.4128175514031802
Alert Eyes,0.9960258800611298
Alert Eyes,1.0161247403947269
Alert Eyes,0.8608480509100056
Alert Eyes,3.679337825506274
Alert Eyes,1.388851013964957
Alert Eyes,1.1361665700429977
Alert Eyes,0
Alert Eyes,0.8903368366761348
Alert Eyes,1.5345191005109213
Tired Eyes,0.9567638853651904
Alert Eyes,1.1021607609956308
Alert Eyes,0.8938883989053654
Alert Eyes,0.5910841523649083
Tired Eyes,0.621083026218072
Alert Eyes,0.5680512866658475
Alert Eyes,1.2142103933129544
Alert Eyes,0
Tired Eyes,0.46783659987406057
Alert Eyes,8.4730046096852
Alert Eyes,4.625694688439157
Alert Eyes,3.9039850011085213
Alert Eyes,12.991652047556085
Alert Eyes,0.7404064387976197
Alert Eyes,0.5182322133519132
Alert Eyes,2.345129290998707
Alert Eyes,0
Tired Eyes,1.049364377281678
Alert Eyes,0.9069322534325536
Alert Eyes,0.9224486527411274
Alert Eyes,1.3458985608774876
Alert Eyes,0.9754432613255732
Alert Eyes,17.262231236575598
Alert Eyes,0.3163296593306475
Alert Eyes,0.6012323019354074
Alert Eyes,11.745589009792766
Alert Eyes,inf
Alert Eyes,0.9576765843086004
Alert Eyes,1.3739717374200553
Alert Eyes,1.0572167902882408
Alert Eyes,0.8309555013836776
Alert Eyes,1.161211905879825
Alert Eyes,0
Alert Eyes,1.6298799772946768
Alert Eyes,0.8805996023132808
Alert Eyes,0.8079095904097904
Alert Eyes,1.0578971402145536
Alert Eyes,0.9892999857519497
Alert Eyes,0
Alert Eyes,1.128464125602411
Alert Eyes,1.1069253452582346
Alert Eyes,13.95599731260401
Alert Eyes,0.651477107647789
Alert Eyes,1.4113749419543784
Alert Eyes,0.935571900022589
Alert Eyes,inf
Alert Eyes,0
Alert Eyes,10.753360815640955
Alert Eyes,0
Alert Eyes,inf
Alert Eyes,1.106667982892041
Alert Eyes,28.228110662757917
Alert Eyes,1.2782869292083336
Alert Eyes,26.31710746759593
Tired Eyes,0.5761302601269024
Alert Eyes,18.56604867332507
Alert Eyes,0.9330051022698946
Alert Eyes,43.03724995955594
Alert Eyes,inf
Alert Eyes,0.7485143275219535
Alert Eyes,0.9262058392133353
Alert Eyes,32.791625522093454
Alert Eyes,1.0562200485269195
Alert Eyes,0.6303332595916219
Alert Eyes,2.0134446034871862
Tired Eyes,0.8007674208613071
Alert Eyes,1.3212885288443137
Alert Eyes,39.88096021804072
Alert Eyes,0.8574054470672055
Tired Eyes,6.725534455196136
Alert Eyes,0.49075856292835995
Alert Eyes,0.5103574062719549
Alert Eyes,1.0097604148487322
Alert Eyes,0.5521567646192357
Alert Eyes,0
Alert Eyes,0.7043777743595888
Alert Eyes,0.7342855486489448
Alert Eyes,1.9145289680449424
Alert Eyes,0.884128119931841
Alert Eyes,0
Alert Eyes,127.76827449609416
Alert Eyes,110.32887858476188
Alert Eyes,1.3686508445924088
Alert Eyes,36.0690376934544
Alert Eyes,0.7209000942051061
Alert Eyes,1.1029125855097628
Alert Eyes,0.8583178590021983
Alert Eyes,2.261168490856749
Alert Eyes,0.8557484183274063
Alert Eyes,0
Alert Eyes,11.565251967617787
Alert Eyes,0.7378941893529776
Alert Eyes,0
Alert Eyes,0.40328219289413914
Alert Eyes,45.8434552855306
Alert Eyes,9.438022233600753
Alert Eyes,0
Alert Eyes,0.6612716542153775
Alert Eyes,0.8732763003798532
Alert Eyes,0.7961302244595462
Alert Eyes,1.3789296653044616
Alert Eyes,3.328202211046633
Alert Eyes,0.9729824082461267
Tired Eyes,0.52959554628117
Alert Eyes,0.5087971674212564
Tired Eyes,0.428102335147916
Alert Eyes,0.7478252222477314
Alert Eyes,1.1707139792183643
Alert Eyes,0.747325657083429
Alert Eyes,0.9291531829181944
Alert Eyes,1.5164225923935164
Alert Eyes,2.3370534881622063
Alert Eyes,0.8997483435201536
Alert Eyes,1.6334579593515783
Alert Eyes,0.8126696900693329
Alert Eyes,4.5884211072268535
Alert Eyes,1.3567521496256136
Alert Eyes,10.318034657779977
Alert Eyes,7.90693088225556
Alert Eyes,5.028122414540103
Alert Eyes,51.76090916403546
Alert Eyes,1.60072235874571
Alert Eyes,4.387357694720701
Alert Eyes,0.755983509896262
Alert Eyes,1.1803920688522915
Alert Eyes,1.1308028454799244
Tired Eyes,0.8675517070547373
Alert Eyes,1.046353304002213
Alert Eyes,1.1909105459191132
Alert Eyes,1.087807020599105
Alert Eyes,0.9922076799010382
Tired Eyes,180.33335867930654
Alert Eyes,19.811595094102234
Alert Eyes,1.0923806022846232
Alert Eyes,1.0070049861763348
Alert Eyes,0.9930604903507395
Alert Eyes,36.689405415540485
Alert Eyes,2.55118241899373
Alert Eyes,0.8039664467527448
Alert Eyes,0
Alert Eyes,0.9715588211531779
Alert Eyes,28.91730945666404
Alert Eyes,28.92395764790021
Alert Eyes,0.8972881375777902
Alert Eyes,0.9447139427330931
Alert Eyes,0.43601521439874147
Alert Eyes,36.69710214300823
Alert Eyes,0.8715997992700133
Alert Eyes,1.428130055873268
Alert Eyes,0.6413266416257483
Alert Eyes,0.6837111785739596
Tired Eyes,0.23861702324747353
Alert Eyes,2.271575921011771
Alert Eyes,10.510538595547837
Alert Eyes,4.675705341547438
Alert Eyes,89.46044362725189
Alert Eyes,21.575466607104683
Alert Eyes,1.3319000564304788
Alert Eyes,20.064244914596358
Alert Eyes,8.671528950359969
Alert Eyes,1.0132327959221752
Alert Eyes,7.470403147608788
Alert Eyes,0.7407646362537973
Alert Eyes,2.096271248671076
Alert Eyes,5.524401735788865
Alert Eyes,0.7327543629805705
Alert Eyes,0.8734445799643223
Alert Eyes,1.9999499452176963
Alert Eyes,0.8561768307579886
Alert Eyes,0.6688877512511503
Tired Eyes,0.4734217597821874
Alert Eyes,55.19112435781977
Alert Eyes,77.45232202842156
Alert Eyes,nan
Alert Eyes,0.6611708067091676
Alert Eyes,39.39198540404511
Alert Eyes,1.428355697996826
Alert Eyes,12.849862463364621
Alert Eyes,3.8400599694330677
Alert Eyes,0.36019282522272206
Alert Eyes,0
Alert Eyes,0
Alert Eyes,0.4953867209556976
Alert Eyes,12.376505055307481
Alert Eyes,6.156767355603129
Alert Eyes,0.9074715889076684
Alert Eyes,7.981296712968572
Alert Eyes,358.8570387537931
Alert Eyes,0.5
Alert Eyes,0.6362175332839829
Alert Eyes,inf
Alert Eyes,1.4165196391083552
Alert Eyes,1.0445736114604867
Alert Eyes,0
Alert Eyes,1.1703654886110775
Alert Eyes,0
Alert Eyes,1.5397399289704456
Alert Eyes,24.31973310832407
Tired Eyes,0.1579769745764364
Alert Eyes,0.9880770573607316
Alert Eyes,0.866509113018151
Alert Eyes,0.9191850929558024
Alert Eyes,1.3006464925216517
Alert Eyes,0.6036361762952451
Tired Eyes,0.02096927885250381
Alert Eyes,3.037963826822972
Alert Eyes,0.5980096184305004
Alert Eyes,0.4778738446118304
Alert Eyes,1.2448378788108014
Tired Eyes,0.5994748572716105
Alert Eyes,0.5680924231014042
Alert Eyes,1.1696182619390798
Alert Eyes,1.6360272531308748
Alert Eyes,inf
Alert Eyes,1.981969476249315
Alert Eyes,1.5637500327381082
Alert Eyes,0.7980710411589116
Alert Eyes,1.4410149975157245
Alert Eyes,inf
Alert Eyes,0.8576049990898276
Alert Eyes,0.9437640393802202
Alert Eyes,0.8871621156547196
Alert Eyes,0.9453401353763236
Alert Eyes,0.880424157746168
Alert Eyes,0.6967179340714637
Alert Eyes,0.9995687054809026
Tired Eyes,0.5406922401523797
Alert Eyes,0.4658707487738658
Alert Eyes,0.6338137774393577
Alert Eyes,1.0636993549856657
Alert Eyes,28.824054684091
Alert Eyes,126.75223460007219
Alert Eyes,0
Alert Eyes,0.9931170500299539
Alert Eyes,0
Alert Eyes,0.9931170500299539
Alert Eyes,0
Alert Eyes,0.9769977848108882
Alert Eyes,0
Alert Eyes,43.08142729068228
Alert Eyes,0
Alert Eyes,13.412873710249615
Alert Eyes,0.8657951229298504
Alert Eyes,0
Alert Eyes,0
Alert Eyes,0.46757764255176953
Alert Eyes,0.9959940571601071
Alert Eyes,inf
Alert Eyes,16.32729579476737
Alert Eyes,14.143205760498835
Alert Eyes,2.4499204466984583
Tired Eyes,0.6843913735367587
Alert Eyes,1.2062264813364998
Alert Eyes,0.7366708320654546
Alert Eyes,1.2630432406264744
Alert Eyes,0.5225077789927389
Alert Eyes,10.707522770851334
Tired Eyes,0.5649513344134727
Alert Eyes,0.7098975108619786
Alert Eyes,88.30110993475151
Alert Eyes,1.9951298560616468
Alert Eyes,3.966777501370115
Alert Eyes,0.8099070414486461
Alert Eyes,1.468287637107796
Alert Eyes,0.9950328348790561
Alert Eyes,0.7092479177126527
Alert Eyes,0.9891833606553906
Alert Eyes,0.8298771562294339
Alert Eyes,0.8571943081942279
Alert Eyes,0.8571943081942279
Alert Eyes,1.0049731296309392
Alert Eyes,29.193873301788763
Alert Eyes,0.7043521040776344
Alert Eyes,0.8832884358548361
Alert Eyes,5.6609839494232554
Alert Eyes,nan
Alert Eyes,inf
Tired Eyes,0.41767017352164365
Tired Eyes,3.3996855957698675
Alert Eyes,15.520200520024138
Tired Eyes,0.2137772361953147
Alert Eyes,0.7202190985826116
Alert Eyes,0.8091075089594236
Alert Eyes,1.0450535261976077
Alert Eyes,0.7567187686146152
Alert Eyes,1.0498197276713632
Alert Eyes,5.888845178713176
Tired Eyes,1.3159834317219443
Alert Eyes,1.0800635920873167
Alert Eyes,0.977925374618963
Tired Eyes,1.5849956476586569
Alert Eyes,1.8272146994517313
Alert Eyes,0.8441466438319811
Alert Eyes,1.2978791539259849
Alert Eyes,5.818392312645144
Alert Eyes,0.8966590868249303
Tired Eyes,11.684330882965476
Alert Eyes,0.9916970876654411
Alert Eyes,14.90825664892678
Alert Eyes,23.833485403333885
Alert Eyes,0.7606072518347468
Alert Eyes,2.069366249993626
Tired Eyes,0.29819884259205365
Tired Eyes,0.7081386139506881
Alert Eyes,1.05857395869028
Alert Eyes,5.151820416585055
Alert Eyes,1.4817525280323391
Alert Eyes,32.445114205623035
Alert Eyes,16.122017428548336
Alert Eyes,0
Alert Eyes,inf
Alert Eyes,4.186470664959641
Alert Eyes,0.7247927100686281
Alert Eyes,1.4762898583159312
Alert Eyes,0.8285986185917309
Tired Eyes,nan
Alert Eyes,inf
Alert Eyes,13.439467006572675
Alert Eyes,1.5336413694518065
Alert Eyes,1.1630439938452943
Alert Eyes,0
Alert Eyes,2.448006559189826
Alert Eyes,0
Alert Eyes,2.494465450451153
Alert Eyes,1.3594097274995074
Alert Eyes,1.779999351070887
Alert Eyes,1.2264604890940505
Alert Eyes,1.0185376160546626
Alert Eyes,1.0997663566716318
Alert Eyes,0.9929927641353307
Alert Eyes,0.9929927641353307
Alert Eyes,1.0697171146289457
Alert Eyes,1.9325662831414185
Alert Eyes,1.083752167887186
Alert Eyes,0.9835617355823933
Alert Eyes,4.344253390386642
Alert Eyes,0.819524857147975
Alert Eyes,19.250006010760902
Alert Eyes,24.945958667223522
Alert Eyes,0.9656697302461754
Alert Eyes,23.42902699113237
Alert Eyes,0.9366328950458815
Alert Eyes,2.143797464817152
Alert Eyes,inf
Alert Eyes,0
Alert Eyes,inf
Alert Eyes,1.005069819792929
Alert Eyes,1.1259586311959897
Alert Eyes,0.9598448986475425
Alert Eyes,0.9209948116944474
Alert Eyes,0.7285076742221025
Alert Eyes,0.834144751611303
Alert Eyes,0.7301870400513558
Alert Eyes,0.7985972536282597
Alert Eyes,0.7461752021030819
Alert Eyes,0.8671293523040581
Alert Eyes,0.8356867060603875
Alert Eyes,13.461422525940787
Alert Eyes,1.0061564725607661
Alert Eyes,0.9616705668230727
Alert Eyes,1.2693463471946593
Alert Eyes,1.338557031848092
Alert Eyes,1.7562601016790218
Alert Eyes,0.9939819627763877
Alert Eyes,1.1027733314876806
Alert Eyes,1.0905090984523993
Alert Eyes,1.464668564529059
Alert Eyes,0.8800050409233215
Alert Eyes,12.828799567472199
Alert Eyes,1.0159124754723154
Alert Eyes,8.170937665318483
Alert Eyes,1.216970483243619
Alert Eyes,0
Alert Eyes,0.8051161532532705
Alert Eyes,1.1884113826324758
Alert Eyes,1.798212175606907
Alert Eyes,0.9156302377816288
Alert Eyes,16.98331689998248
Alert Eyes,0.9949454249175451
Alert Eyes,1.082414855843795
Alert Eyes,0.9033332821390564
Alert Eyes,0.9203596995898884
Alert Eyes,0
Alert Eyes,inf
Alert Eyes,nan
Alert Eyes,28.884834862440144
Alert Eyes,0.638347055120388
Alert Eyes,0.6971375657196056
Alert Eyes,0.6996166168072563
Alert Eyes,1.1234682848200457
Alert Eyes,1.010960913566825
Alert Eyes,2.203034588113383
Alert Eyes,16.60547510630939
Alert Eyes,16.461856242874966
Alert Eyes,1.0837187524842773
Alert Eyes,0.6696873696565772
Alert Eyes,inf
Alert Eyes,1.2123488350591543
Alert Eyes,1.2381164807079585
Alert Eyes,1.8045540300011074
Alert Eyes,78.223735690731
Alert Eyes,1.3228263247146066
Alert Eyes,0.9976927113845993
Alert Eyes,0.7301945704428043
Alert Eyes,0.8438950741807139
Alert Eyes,1.4100513261943761
Tired Eyes,0.704764773327919
Alert Eyes,1.2778061492859214
Alert Eyes,2.2125310074599476
Alert Eyes,1.3028434045664454
Alert Eyes,0.810466986047877
Alert Eyes,1.5311844944159259
Alert Eyes,0.8067767752380393
Alert Eyes,1.3104023201115826
Alert Eyes,9.26758449180883
Alert Eyes,1.359019715200721
Alert Eyes,0.9310632059923578
Alert Eyes,0.504326475905081
Alert Eyes,0.9432629202443085
Alert Eyes,inf
Alert Eyes,0.765353518410924
Alert Eyes,1.5954055477118272
Alert Eyes,1.0583897892131298
Alert Eyes,0.9331696028386681
Alert Eyes,1.0169590122922838
Alert Eyes,1.005405171627466
Tired Eyes,0.9508837148625933
Alert Eyes,0.9931382255863129
Alert Eyes,inf
Tired Eyes,inf
Alert Eyes,inf
Alert Eyes,5.716785439008598
Alert Eyes,14.19318239200466
Alert Eyes,1.2347334712698024
Tired Eyes,0.7335203877251568
Alert Eyes,16.28427909633964
Tired Eyes,117.13706661610661
Alert Eyes,0.8113666047021925
Alert Eyes,1.1321962368187497
Alert Eyes,1.0360416935879462
Alert Eyes,0.9005054312445142
Alert Eyes,0.8555815493120724
Alert Eyes,0.8399721084121798
Alert Eyes,0.8756685687717454
Alert Eyes,0.5231871995282319
Alert Eyes,0.9920656316997396
Alert Eyes,1.5159894007816714
Alert Eyes,0
Alert Eyes,19.804672087923773
Alert Eyes,11.569147591423587
Alert Eyes,1.2405620485117779
Alert Eyes,0.9500221985634764
Alert Eyes,1.0119618347654113
Alert Eyes,0
Alert Eyes,1.4047310934893364
Alert Eyes,0.8952485218966366
Alert Eyes,0.6676424152482501
Alert Eyes,0
Alert Eyes,1.0352658561431938
Alert Eyes,11.666384256674123
Alert Eyes,1.0310162707988206
Alert Eyes,0.9794940720838006
Alert Eyes,0.49728953152197974
Alert Eyes,0
Alert Eyes,7.164102615605636
Alert Eyes,0.8325036061114992
Alert Eyes,0.7314697799589617
Alert Eyes,0.5192037360122529
Alert Eyes,13.810429018215885
Alert Eyes,inf
Alert Eyes,inf
Alert Eyes,0.9621509032620891
Alert Eyes,20.37806979545334
Tired Eyes,12.15771205075395
Alert Eyes,0.7435615058601441
Tired Eyes,0.5512688450846055
Alert Eyes,0.8240420829126546
Alert Eyes,0.619934636591199
Alert Eyes,1.1284728154460422
Alert Eyes,20.866339601585604
Alert Eyes,0.8265085338142558
Alert Eyes,0
Alert Eyes,1.1427071854342394
Alert Eyes,0.9811838476452293
Alert Eyes,0
Alert Eyes,29.49380318114945
Alert Eyes,0.9995103025940235
Tired Eyes,0.5941569116232889
Alert Eyes,inf
Alert Eyes,12.407880799872059
Alert Eyes,3.424203105293581
Alert Eyes,0.651751471869918
Alert Eyes,4.2460994010652
Tired Eyes,0.6944880713952819
Alert Eyes,1.1034799429499422
Alert Eyes,1.1034799429499422
Alert Eyes,1.105988596272215
Alert Eyes,1.1041759529171977
Alert Eyes,0.5249384582754958
Tired Eyes,0.040209729939201785
Tired Eyes,0.322438284886208
Alert Eyes,0.885740639827216
Alert Eyes,0.6982010381334818
Alert Eyes,0.3182890189432099
Alert Eyes,0.5139400294209271
Alert Eyes,18.992916755687453
Alert Eyes,1.4252098065416834
Alert Eyes,20.920589286223528
Alert Eyes,7.31197533576451
Alert Eyes,14.327906268312285
Alert Eyes,1.1568504919352813
Alert Eyes,0.887657613012841
Alert Eyes,inf
Alert Eyes,55.1176487282897
Alert Eyes,17.006789745012522
Alert Eyes,1.0019469276620758
Alert Eyes,0.7660314355170271
Alert Eyes,0.7460024058913393
Tired Eyes,0.14918736222735288
Alert Eyes,58.048903395060684
Tired Eyes,0.2208630521496931
Alert Eyes,inf
Alert Eyes,1.2481621065344626
Alert Eyes,0.984603832710717
Alert Eyes,1.1036916139730433
Alert Eyes,0.5790217646904656
Alert Eyes,0.9596912560457147
Alert Eyes,1.2928816783868704
Alert Eyes,1.0111605265388686
Alert Eyes,1.158642661049032
Alert Eyes,0.7730578703276443
Alert Eyes,22.806742722944723
Alert Eyes,0.36726017377009235
Alert Eyes,0.7185975693533452
Alert Eyes,0.9302792575399685
Alert Eyes,0.8313444058271735
Alert Eyes,1.444867518297404
Alert Eyes,0.8459530589502028
Alert Eyes,0.8993152348919546
Alert Eyes,0.707486045741229
Alert Eyes,nan
Alert Eyes,0.6571114797683814
Alert Eyes,0.7447230027230265
Alert Eyes,0
Alert Eyes,0.9553484688725422
Alert Eyes,0
Alert Eyes,8.878948292486703
Alert Eyes,0.9274105933170331
Alert Eyes,13.792250803039732
Alert Eyes,0.7141179367475715
Alert Eyes,inf
Alert Eyes,1.0143768125368486
Alert Eyes,0.86723638280523
Alert Eyes,0.92711217824756
Alert Eyes,1.9542790460305364
Alert Eyes,9.74377060238512
Alert Eyes,0.7965494605543493
Alert Eyes,13.873306755245155
Tired Eyes,0.5382289229733074
Alert Eyes,10.398300151183474
Alert Eyes,13.214672583463734
Alert Eyes,15.221909599580066
Tired Eyes,0.006410612794188369
Alert Eyes,0.8110970772926991
Alert Eyes,2.041246652003693
Alert Eyes,16.494430482579887
Alert Eyes,1.1077562803239926
Alert Eyes,0.7441844695384423
Alert Eyes,8.610675133561491
Tired Eyes,0.25
Alert Eyes,1.0089651335007999
Alert Eyes,0.3452510339869603
Alert Eyes,0.6879540004667368
Alert Eyes,1.0010627237673155
Alert Eyes,1.0460815720938075
Alert Eyes,0
Alert Eyes,0
Alert Eyes,0
Alert Eyes,0
Alert Eyes,0
Alert Eyes,0.2893770984128008
Alert Eyes,7.052013781682019
Alert Eyes,18.29400730782162
Alert Eyes,80.56689328970724
Alert Eyes,0.8068352780503552
Alert Eyes,1.3414131775610438
Alert Eyes,0
Alert Eyes,0.7829115214105266
Alert Eyes,11.60275707037332
Alert Eyes,4.66020427234214
Alert Eyes,1.454892712084089
Alert Eyes,1.014879691332199
Alert Eyes,0
Alert Eyes,1.4844496662545876
Alert Eyes,1.6258988506389955
Alert Eyes,0.8242643914385457
Alert Eyes,1.8051589642203125
Alert Eyes,0.9475189053803179
Alert Eyes,120.29949063451267
Alert Eyes,0.840763996538222
Alert Eyes,0.968878838694908
Alert Eyes,1.0570732877073783
Alert Eyes,60.724449802543624
Alert Eyes,25.534971053120422
Alert Eyes,40.85598693091024
Alert Eyes,5.190233657691346
Tired Eyes,0.8574199814479742
Tired Eyes,0
Alert Eyes,61.29573202335889
Alert Eyes,0
Alert Eyes,31.014350808541284
Alert Eyes,0
Alert Eyes,0.9089023461808617
Alert Eyes,1.0423860177579536
Alert Eyes,1.1119462536163123
Alert Eyes,0.8179345730776266
Alert Eyes,inf
Alert Eyes,0.7112743053473998
Alert Eyes,36.77501191669044
Alert Eyes,0.7377863660974244
Alert Eyes,nan
Alert Eyes,1.116890757474645
Alert Eyes,0.7132419863440281
Alert Eyes,0.6877429065273007
Alert Eyes,21.862991597973707
Alert Eyes,inf
Alert Eyes,0
Alert Eyes,0.8722858489379178
Alert Eyes,0.9963103857229693
Alert Eyes,0.8735363081869509
Tired Eyes,0.19007338604623464
Alert Eyes,39.94683878796219
Tired Eyes,0.32551428941676397
Alert Eyes,1.5282874964849698
Alert Eyes,46.27272164354804
Alert Eyes,0
Alert Eyes,0
Alert Eyes,0
Alert Eyes,0.27944234798762724
Alert Eyes,1.2708997900902859
Alert Eyes,0.9348486680782163
Alert Eyes,0.9770249139189986
Alert Eyes,16.030728196595927
Alert Eyes,0
Alert Eyes,1.030066142283195
Alert Eyes,1.1876030596535097
Alert Eyes,0
Alert Eyes,0.917418351286137
Alert Eyes,0.770253600310178
Alert Eyes,0
Alert Eyes,65.65730336272355
Alert Eyes,0.9014602615691767
Alert Eyes,1.2510428261546667
Alert Eyes,20.287832920169897
Tired Eyes,2.736069071238501
Tired Eyes,0.6774926130250694
Alert Eyes,0.8770572440869694
Alert Eyes,1.030982145484714
Alert Eyes,0.9132869139320635
Alert Eyes,4.527462494128172
Alert Eyes,34.78647325874353
Tired Eyes,90.09613049500399
Alert Eyes,0.7277088535355175
Alert Eyes,0
Alert Eyes,1.2245140247582247
Alert Eyes,0.8990391477682782
Alert Eyes,0
Alert Eyes,10.883254487958482
Alert Eyes,0.7905075115218713
Alert Eyes,1.1930971201546263
Alert Eyes,0.6471527559177404
Alert Eyes,0.8602024624559985
Alert Eyes,45.72618429100014
Alert Eyes,0.9092893222932518
Alert Eyes,1.013705903620406
Tired Eyes,0.6313390141148467
Alert Eyes,1.046173284005705
Alert Eyes,0.7661882040513537
Alert Eyes,inf
Alert Eyes,1.0303638152215422
Alert Eyes,0.9889717552299587
Alert Eyes,1.1544098835477778
Alert Eyes,1.2116719755228622
Alert Eyes,0.6264600627879914
Alert Eyes,0.9186488177680174
Alert Eyes,1.1357300525326839
Alert Eyes,85.95934599050146
Alert Eyes,0.9651963688765137
Alert Eyes,1.9663317121518946
Alert Eyes,0.6377351731127892
Alert Eyes,1.302719164836113
Alert Eyes,0.5090641598048625
Alert Eyes,2.9693189730673963
Alert Eyes,0.9959939760220718
Alert Eyes,0.9999518112285124
Alert Eyes,0.795809316700065
Alert Eyes,0.759002874148982
Alert Eyes,1.4233247428820859
Alert Eyes,0.786279916010433
Alert Eyes,0.7855660611671782
Alert Eyes,0.5108639464737522
Alert Eyes,1.3801085718123336
Alert Eyes,0.766590702846398
Alert Eyes,37.03808089877054
Tired Eyes,4.375673427034091
Alert Eyes,1.5120066600229887
Alert Eyes,32.19111828601679
Alert Eyes,1.2099627416198944
Alert Eyes,2.0071944521691125
Alert Eyes,1.2544497881424794
Alert Eyes,0.6172865076842481
Alert Eyes,inf
Alert Eyes,0.8281686257022166
Alert Eyes,1.169319605017682
Alert Eyes,1.1887768928003675
Alert Eyes,0.3460059544879281
Alert Eyes,1.1666382656052134
Alert Eyes,0.7783719609194301
Alert Eyes,0.6047925147900163
Alert Eyes,1.015200161270765
Alert Eyes,1.467174010913683
Alert Eyes,1.2252930729208564
Alert Eyes,1.5967214107839087
